section_id,family,depth_m,flange_width_m,web_thickness_m,flange_thickness_m,weight_kg_m,wall_thickness_m,lip_m,source_note
DBL.L3X2.1.2X7.16X3.8LLBB,L,0.0762,0.0762,0.011125,0.011125,22.6201,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2.1.2X7.16X3.8SLBB,L,0.0635,0.0635,0.011125,0.011125,22.6201,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2LLBB,L,0.0762,0.0762,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2SLBB,L,0.0508,0.0508,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2X3.4LLBB,L,0.0762,0.0762,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2X3.4SLBB,L,0.0508,0.0508,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2X3.8LLBB,L,0.0762,0.0762,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.2X3.8SLBB,L,0.0508,0.0508,0.0127,0.0127,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4LLBB,L,0.0762,0.0762,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4SLBB,L,0.0508,0.0508,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4X3.4LLBB,L,0.0762,0.0762,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4X3.4SLBB,L,0.0508,0.0508,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4X3.8LLBB,L,0.0762,0.0762,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X1.4X3.8SLBB,L,0.0508,0.0508,0.00635,0.00635,12.2029,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16LLBB,L,0.0762,0.0762,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16SLBB,L,0.0508,0.0508,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16X3.4LLBB,L,0.0762,0.0762,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16X3.4SLBB,L,0.0508,0.0508,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16X3.8LLBB,L,0.0762,0.0762,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.16X3.8SLBB,L,0.0508,0.0508,0.004775,0.004775,9.1373,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8LLBB,L,0.0762,0.0762,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8SLBB,L,0.0508,0.0508,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8X3.4LLBB,L,0.0762,0.0762,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8X3.4SLBB,L,0.0508,0.0508,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8X3.8LLBB,L,0.0762,0.0762,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X3.8X3.8SLBB,L,0.0508,0.0508,0.009525,0.009525,17.5603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16LLBB,L,0.0762,0.0762,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16SLBB,L,0.0508,0.0508,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16X3.4LLBB,L,0.0762,0.0762,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16X3.4SLBB,L,0.0508,0.0508,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16X3.8LLBB,L,0.0762,0.0762,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X2X5.16X3.8SLBB,L,0.0508,0.0508,0.00795,0.00795,14.8816,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.2,L,0.0762,0.0762,0.0127,0.0127,27.9775,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.2X3.4,L,0.0762,0.0762,0.0127,0.0127,27.9775,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.2X3.8,L,0.0762,0.0762,0.0127,0.0127,27.9775,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.4,L,0.0762,0.0762,0.00635,0.00635,14.584,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.4X3.4,L,0.0762,0.0762,0.00635,0.00635,14.584,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X1.4X3.8,L,0.0762,0.0762,0.00635,0.00635,14.584,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.16,L,0.0762,0.0762,0.004775,0.004775,11.0422,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.16X3.4,L,0.0762,0.0762,0.004775,0.004775,11.0422,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.16X3.8,L,0.0762,0.0762,0.004775,0.004775,11.0422,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.8,L,0.0762,0.0762,0.009525,0.009525,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.8X3.4,L,0.0762,0.0762,0.009525,0.009525,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X3.8X3.8,L,0.0762,0.0762,0.009525,0.009525,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X5.16,L,0.0762,0.0762,0.00795,0.00795,18.1556,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X5.16X3.4,L,0.0762,0.0762,0.00795,0.00795,18.1556,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X5.16X3.8,L,0.0762,0.0762,0.00795,0.00795,18.1556,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X7.16,L,0.0762,0.0762,0.011125,0.011125,24.7035,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X7.16X3.4,L,0.0762,0.0762,0.011125,0.011125,24.7035,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L3X3X7.16X3.8,L,0.0762,0.0762,0.011125,0.011125,24.7035,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2LLBB,L,0.1016,0.1016,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2SLBB,L,0.0889,0.0889,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2X3.4LLBB,L,0.1016,0.1016,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2X3.4SLBB,L,0.0889,0.0889,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2X3.8LLBB,L,0.1016,0.1016,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.2X3.8SLBB,L,0.0889,0.0889,0.0127,0.0127,35.4183,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4LLBB,L,0.1016,0.1016,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4SLBB,L,0.0889,0.0889,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4X3.4LLBB,L,0.1016,0.1016,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4X3.4SLBB,L,0.0889,0.0889,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4X3.8LLBB,L,0.1016,0.1016,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X1.4X3.8SLBB,L,0.0889,0.0889,0.00635,0.00635,18.4532,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8LLBB,L,0.1016,0.1016,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8SLBB,L,0.0889,0.0889,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8X3.4LLBB,L,0.1016,0.1016,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8X3.4SLBB,L,0.0889,0.0889,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8X3.8LLBB,L,0.1016,0.1016,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X3.8X3.8SLBB,L,0.0889,0.0889,0.009525,0.009525,27.0846,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16LLBB,L,0.1016,0.1016,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16SLBB,L,0.0889,0.0889,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16X3.4LLBB,L,0.1016,0.1016,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16X3.4SLBB,L,0.0889,0.0889,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16X3.8LLBB,L,0.1016,0.1016,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3.1.2X5.16X3.8SLBB,L,0.0889,0.0889,0.00795,0.00795,22.9177,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2LLBB,L,0.1016,0.1016,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2SLBB,L,0.0762,0.0762,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2X3.4LLBB,L,0.1016,0.1016,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2X3.4SLBB,L,0.0762,0.0762,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2X3.8LLBB,L,0.1016,0.1016,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.2X3.8SLBB,L,0.0762,0.0762,0.0127,0.0127,33.0372,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4LLBB,L,0.1016,0.1016,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4SLBB,L,0.0762,0.0762,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4X3.4LLBB,L,0.1016,0.1016,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4X3.4SLBB,L,0.0762,0.0762,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4X3.8LLBB,L,0.1016,0.1016,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X1.4X3.8SLBB,L,0.0762,0.0762,0.00635,0.00635,17.2627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8LLBB,L,0.1016,0.1016,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8SLBB,L,0.0762,0.0762,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8X3.4LLBB,L,0.1016,0.1016,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8X3.4SLBB,L,0.0762,0.0762,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8X3.8LLBB,L,0.1016,0.1016,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X3.8X3.8SLBB,L,0.0762,0.0762,0.009525,0.009525,25.2988,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16LLBB,L,0.1016,0.1016,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16SLBB,L,0.0762,0.0762,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16X3.4LLBB,L,0.1016,0.1016,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16X3.4SLBB,L,0.0762,0.0762,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16X3.8LLBB,L,0.1016,0.1016,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.16X3.8SLBB,L,0.0762,0.0762,0.00795,0.00795,21.4296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8LLBB,L,0.1016,0.1016,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8SLBB,L,0.0762,0.0762,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8X3.4LLBB,L,0.1016,0.1016,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8X3.4SLBB,L,0.0762,0.0762,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8X3.8LLBB,L,0.1016,0.1016,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X3X5.8X3.8SLBB,L,0.0762,0.0762,0.015875,0.015875,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.2,L,0.1016,0.1016,0.0127,0.0127,38.097,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.2X3.4,L,0.1016,0.1016,0.0127,0.0127,38.097,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.2X3.8,L,0.1016,0.1016,0.0127,0.0127,38.097,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.4,L,0.1016,0.1016,0.00635,0.00635,19.6438,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.4X3.4,L,0.1016,0.1016,0.00635,0.00635,19.6438,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X1.4X3.8,L,0.1016,0.1016,0.00635,0.00635,19.6438,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.4,L,0.1016,0.1016,0.01905,0.01905,55.0621,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.4X3.4,L,0.1016,0.1016,0.01905,0.01905,55.0621,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.4X3.8,L,0.1016,0.1016,0.01905,0.01905,55.0621,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.8,L,0.1016,0.1016,0.009525,0.009525,29.168,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.8X3.4,L,0.1016,0.1016,0.009525,0.009525,29.168,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X3.8X3.8,L,0.1016,0.1016,0.009525,0.009525,29.168,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.16,L,0.1016,0.1016,0.00795,0.00795,24.4059,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.16X3.4,L,0.1016,0.1016,0.00795,0.00795,24.4059,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.16X3.8,L,0.1016,0.1016,0.00795,0.00795,24.4059,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.8,L,0.1016,0.1016,0.015875,0.015875,46.7283,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.8X3.4,L,0.1016,0.1016,0.015875,0.015875,46.7283,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X5.8X3.8,L,0.1016,0.1016,0.015875,0.015875,46.7283,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X7.16,L,0.1016,0.1016,0.011125,0.011125,33.6325,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X7.16X3.4,L,0.1016,0.1016,0.011125,0.011125,33.6325,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L4X4X7.16X3.8,L,0.1016,0.1016,0.011125,0.011125,33.6325,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2LLBB,L,0.127,0.127,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2SLBB,L,0.0889,0.0889,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2X3.4LLBB,L,0.127,0.127,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2X3.4SLBB,L,0.0889,0.0889,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2X3.8LLBB,L,0.127,0.127,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.2X3.8SLBB,L,0.0889,0.0889,0.0127,0.0127,40.4781,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4LLBB,L,0.127,0.127,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4SLBB,L,0.0889,0.0889,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4X3.4LLBB,L,0.127,0.127,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4X3.4SLBB,L,0.0889,0.0889,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4X3.8LLBB,L,0.127,0.127,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X1.4X3.8SLBB,L,0.0889,0.0889,0.00635,0.00635,20.8343,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4LLBB,L,0.127,0.127,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4SLBB,L,0.0889,0.0889,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4X3.4LLBB,L,0.127,0.127,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4X3.4SLBB,L,0.0889,0.0889,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4X3.8LLBB,L,0.127,0.127,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.4X3.8SLBB,L,0.0889,0.0889,0.01905,0.01905,58.9313,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.8LLBB,L,0.127,0.127,0.009525,0.009525,30.9538,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
DBL.L5X3.1.2X3.8SLBB,L,0.0889,0.0889,0.009525,0.009525,30.9538,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
